6.320479592495366061e-01,6.320479592495366061e-01,6.320479592495366061e-01,6.320431941540086695e-01,6.320431941540086695e-01,6.320431941540086695e-01,6.298578986554280723e-01,6.298578986554280723e-01,6.298578986554280723e-01,5.840863836245651086e-01,5.840863836245651086e-01,5.840863836245651086e-01,5.819008718093420240e-01,5.819008718093420240e-01,5.819008718093420240e-01,5.818958774146095747e-01,5.818958774146095747e-01,5.818958774146095747e-01,5.818639428116844092e-01,5.818639428116844092e-01,5.818639428116844092e-01,5.774266833507696317e-01,5.774266833507696317e-01,5.774266833507696317e-01,1.752310391209636886e-01,1.752310391209636886e-01,1.752310391209636886e-01,-5.634615154211877197e-01,-5.634615154211877197e-01,-5.634615154211877197e-01,6.257996871032922570e-01,6.257996871032922570e-01,6.257996871032922570e-01,6.257955450999257430e-01,6.257955450999257430e-01,6.257955450999257430e-01,6.238954164408985203e-01,6.238954164408985203e-01,6.238954164408985203e-01,5.838261011815092383e-01,5.838261011815092383e-01,5.838261011815092383e-01,5.818997778370157414e-01,5.818997778370157414e-01,5.818997778370157414e-01,5.818862872624366300e-01,5.818862872624366300e-01,5.818862872624366300e-01,5.805916520608874754e-01,5.805916520608874754e-01,5.805916520608874754e-01,4.244571373741883868e-01,4.244571373741883868e-01,4.244571373741883868e-01,-5.279961997904978332e-01,-5.279961997904978332e-01,-5.279961997904978332e-01,-5.782998905456935290e-01,-5.782998905456935290e-01,-5.782998905456935290e-01,1.898700459182388056e-01,1.898700459178993272e-01,1.898700459177423971e-01,1.898886466048460842e-01,1.898886466045066057e-01,1.898886466043496757e-01,1.986092938588434609e-01,1.986092938585115597e-01,1.986092938583581269e-01,5.484069131070152814e-01,5.484069131069868597e-01,5.484069131069737590e-01,5.810551873196013739e-01,5.810551873196013739e-01,5.810551873196012629e-01,5.807529773267676720e-01,5.807529773267676720e-01,5.807529773267676720e-01,5.305116845205356535e-01,5.305116845205352094e-01,5.305116845205352094e-01,-4.212620905301689977e-01,-4.212620905301776575e-01,-4.212620905301776575e-01,-5.773756855147808009e-01,-5.773756855147907929e-01,-5.773756855147907929e-01,-5.786702450941476616e-01,-5.786702450941576537e-01,-5.786702450941576537e-01,-2.460596808249605749e-01,-2.460596811482444746e-01,-2.460596812976863501e-01,-2.460594127758820859e-01,-2.460594130991655415e-01,-2.460594132486072227e-01,-2.459309544390011759e-01,-2.459309547620751046e-01,-2.459309549114199189e-01,-1.989662234971562027e-01
-1.989662237436256864e-01,-1.989662238575591879e-01,-4.920268336885402771e-02,-4.920268337100341949e-02,-4.920268337199663888e-02,-5.136616376660487621e-02,-5.136616376671804957e-02,-5.136616376672012430e-02,-3.032073611516308831e-01,-3.032073611595537677e-01,-3.032073611595537677e-01,-5.746068803558576077e-01,-5.746068803722014229e-01,-5.746068803722014229e-01,-5.786501876008659506e-01,-5.786501876173352210e-01,-5.786501876173352210e-01,-5.786793899268100061e-01,-5.786793899432802757e-01,-5.786793899432802757e-01,-2.523078256806144948e-01,-2.523079818131059304e-01,-2.523080539872327721e-01,-2.523112429370483745e-01,-2.523113990682830932e-01,-2.523114712418289551e-01,-2.539436598028116387e-01,-2.539438153337019721e-01,-2.539438872297313798e-01,-5.281462224566595420e-01,-5.281462771456731931e-01,-5.281463024263292061e-01,-6.763760041355121322e-01,-6.763760043109031672e-01,-6.763760043919504472e-01,-6.768198779333689519e-01,-6.768198779426105594e-01,-6.768198779427797573e-01,-6.725681403800897185e-01,-6.725681415648623318e-01,-6.725681415648626649e-01,-5.920044599345205549e-01,-5.920044833954537511e-01,-5.920044833954537511e-01,-5.787900995590874453e-01,-5.787901266738409989e-01,-5.787901266738409989e-01,-5.786805205313493294e-01,-5.786805476764018685e-01,-5.786805476764018685e-01,-2.522876467609344031e-01,-2.523625161390414262e-01,-2.523971254118499430e-01,-2.523280568767440335e-01,-2.524029191415737561e-01,-2.524375251261841147e-01,-2.708603638959213855e-01,-2.709319639716875061e-01,-2.709650619700675889e-01,-6.590400604242364624e-01,-6.590433303369404028e-01,-6.590448418935085373e-01,-6.775757369517423356e-01,-6.775757440838271473e-01,-6.775757473795245289e-01,-6.776153641014283080e-01,-6.776153644769663531e-01,-6.776153644838395218e-01,-6.775052525249842805e-01,-6.775053027926759563e-01,-6.775053027926902782e-01,-6.642165063616259912e-01,-6.642225750160003495e-01,-6.642225750160003495e-01,-5.831993167876855511e-01,-5.832420775998358176e-01,-5.832420775998358176e-01,-5.789226469662001051e-01,-5.789673446542734636e-01,-5.789673446542734636e-01,-2.223152923168190132e-01,-2.566538737389348346e-01,-2.725272970575950970e-01,-2.228035169748606437e-01,-2.571052767628172475e-01,-2.729616788370903269e-01,-3.772557814362975659e-01,-3.999088367121295118e-01,-4.103804846650257465e-01,-6.757835777051889314e-01,-6.759218314053673238e-01,-6.759857408449984062e-01,-6.776128704792517832e-01,-6.776131600485141293e-01,-6.776132938568871777e-01,-6.776167300504614133e-01,-6.776167452964506621e-01,-6.776167455754843472e-01,-6.776208560587214658e-01,-6.776228989800691105e-01
-6.776228989806509784e-01,-6.781910307117895442e-01,-6.784739057149389296e-01,-6.784739057149401509e-01,-7.164629483085043216e-01,-7.355961573231760697e-01,-7.355961573231760697e-01,-7.519771928647135395e-01,-7.886024799901929505e-01,-7.886024799901929505e-01,4.054578108371320599e-01,-3.465076052403892048e-01,-6.941126860578338276e-01,4.048310367488311967e-01,-3.466992177311872259e-01,-6.941031398529864394e-01,1.696920993067002337e-01,-4.185840616135205750e-01,-6.905218104614700980e-01,-6.695602383610840258e-01,-6.751537473960574909e-01,-6.777394143802686344e-01,-6.775997971208910231e-01,-6.776115527910230307e-01,-6.776169850219245783e-01,-6.776186773029467814e-01,-6.776192962455129809e-01,-6.776193075734645577e-01,-6.778960112033167729e-01,-6.779788598205256367e-01,-6.779788598441215397e-01,-7.113360276317952646e-01,-7.213380703352263446e-01,-7.213380703352689771e-01,-9.152089229823728855e-01,-9.856850637487974964e-01,-9.856850637487974964e-01,-9.259707969283826889e-01,-9.996391944155198495e-01,-9.996391944155198495e-01,4.354327013591755002e-01,-3.507973892029347951e-01,-7.142417289659944712e-01,4.354161029764750945e-01,-3.508022629058349939e-01,-7.142411827942801716e-01,4.275130527887852638e-01,-3.531227973409352683e-01,-7.139811320084699098e-01,-4.267358589279517944e-01,-6.039517803521535777e-01,-6.858719764648431028e-01,-6.769423048329318293e-01,-6.774192712663412719e-01,-6.776396748477175880e-01,-6.776966510642719044e-01,-6.777217704657507724e-01,-6.777222302036609580e-01,-6.884753062151096614e-01,-6.916954794075185209e-01,-6.916954803246470052e-01,-8.925324569892476578e-01,-9.562667762028690399e-01,-9.562667762031403784e-01,-9.259832965377675640e-01,-9.996376262745333419e-01,-9.996376262745333419e-01,-9.262606621243495431e-01,-9.999972459861243834e-01,-9.999972459861243834e-01,4.354980936087209376e-01,-3.508067341307877784e-01,-7.142856220552843416e-01,4.354976846864114792e-01,-3.508068541901825932e-01,-7.142856085843137803e-01,4.353016223018543185e-01,-3.508644180128943635e-01,-7.142791497767606579e-01,3.486189881183845429e-01,-3.763144113065023388e-01,-7.114236146572078257e-01,-6.508830480521941020e-01,-6.697908930954271645e-01,-6.785281049236218109e-01,-6.808204997730078478e-01,-6.818271895319432119e-01,-6.818456140730809745e-01,-8.391373008327722705e-01,-8.870370595058582053e-01,-8.870370731480544668e-01,-9.253052503558157893e-01,-9.987584914198075481e-01,-9.987584914201201869e-01,-9.262559054440676620e-01,-9.999910678946291043e-01,-9.999910678946291043e-01,-9.262627451037437343e-01,-9.999999358886296763e-01,-9.999999358886296763e-01
5.804452309008381050e-01,5.804452309008381050e-01,5.804452309008381050e-01,5.804386839909477791e-01,5.804386839909477791e-01,5.804386839909477791e-01,5.774362399415200464e-01,5.774362399415200464e-01,5.774362399415200464e-01,5.145493612475040557e-01,5.145493612475040557e-01,5.145493612475040557e-01,5.115466205219967311e-01,5.115466205219967311e-01,5.115466205219967311e-01,5.115398322185160662e-01,5.115398322185160662e-01,5.115398322185160662e-01,5.115062319682663894e-01,5.115062319682663894e-01,5.115062319682663894e-01,5.068379780941226764e-01,5.068379780941226764e-01,5.068379780941226764e-01,8.370487348419441975e-02,8.370487348419441975e-02,8.370487348419441975e-02,-6.934424637382244905e-01,-6.934424637382244905e-01,-6.934424637382244905e-01,5.746791793084924382e-01,5.746791793084924382e-01,5.746791793084924382e-01,5.746732225830747387e-01,5.746732225830747387e-01,5.746732225830747387e-01,5.719405969239748089e-01,5.719405969239748089e-01,5.719405969239748089e-01,5.143158470600299736e-01,5.143158470600299736e-01,5.143158470600299736e-01,5.115455758336787673e-01,5.115455758336787673e-01,5.115455758336787673e-01,5.115297608698672338e-01,5.115297608698672338e-01,5.115297608698672338e-01,5.101677262764541254e-01,5.101677262764541254e-01,5.101677262764541254e-01,3.459051743236465359e-01,3.459051743236465359e-01,3.459051743236465359e-01,-6.561308974947255290e-01,-6.561308974947255290e-01,-6.561308974947255290e-01,-7.090532934961437661e-01,-7.090532934961437661e-01,-7.090532934961437661e-01,1.723931163904940667e-01,1.723931163902319152e-01,1.723931163900018215e-01,1.724092027035216412e-01,1.724092027032595453e-01,1.724092027030294239e-01,1.799510243836628109e-01,1.799510243834065160e-01,1.799510243831815570e-01,4.824642625321937106e-01,4.824642625321717837e-01,4.824642625321525213e-01,5.106987553663907553e-01,5.106987553663907553e-01,5.106987553663906443e-01,5.103668915556500707e-01,5.103668915556500707e-01,5.103668915556500707e-01,4.575088382671360643e-01,4.575088382671353981e-01,4.575088382671353981e-01,-5.438364396753930796e-01,-5.438364396754058472e-01,-5.438364396754058472e-01,-7.080809432005199522e-01,-7.080809432005347182e-01,-7.080809432005347182e-01,-7.094429276927594064e-01,-7.094429276927742833e-01,-7.094429276927742833e-01,-2.298930256484783829e-01,-2.298930258980974028e-01,-2.298930261172227596e-01,-2.298928861212025387e-01,-2.298928863708211978e-01,-2.298928865899462770e-01,-2.298260198525930165e-01,-2.298260201020499160e-01,-2.298260203210329422e-01,-2.053795477748866227e-01
-2.053795479651945033e-01,-2.053795481322542027e-01,-1.274377730649975671e-01,-1.274377730666577668e-01,-1.274377730681141296e-01,-1.305716460063095774e-01,-1.305716460064740292e-01,-1.305716460064770823e-01,-4.070420358534100891e-01,-4.070420358651465342e-01,-4.070420358651465342e-01,-7.049817779267933959e-01,-7.049817779510041404e-01,-7.049817779510041404e-01,-7.094204811133834054e-01,-7.094204811377800013e-01,-7.094204811377800013e-01,-7.094525391414697735e-01,-7.094525391658677016e-01,-7.094525391658677016e-01,-2.356589565804958208e-01,-2.356590771359542424e-01,-2.356591829642622482e-01,-2.356632110439204619e-01,-2.356633315984085209e-01,-2.356634374258646802e-01,-2.376955600886963005e-01,-2.376956801796370478e-01,-2.376957856001732095e-01,-5.790760794682272561e-01,-5.790761216955632174e-01,-5.790761587643739050e-01,-7.636214111071388810e-01,-7.636214112426096268e-01,-7.636214113614485655e-01,-7.641959319752269497e-01,-7.641959319886576507e-01,-7.641959319889056745e-01,-7.618249429854073718e-01,-7.618249447404566999e-01,-7.618249447404571439e-01,-7.168855357562418096e-01,-7.168855705098359232e-01,-7.168855705098359232e-01,-7.095144035427416451e-01,-7.095144437088820588e-01,-7.095144437088820588e-01,-7.094532790177262571e-01,-7.094533192287498791e-01,-7.094533192287498791e-01,-2.356378181435426489e-01,-2.356956274573879240e-01,-2.357463747395935061e-01,-2.356881113261150851e-01,-2.357459151475455872e-01,-2.357966576082941579e-01,-2.587528485022281277e-01,-2.588081334712764026e-01,-2.588566647846479163e-01,-7.418693147228497820e-01,-7.418718395389424236e-01,-7.418740559214753727e-01,-7.649382493570773267e-01,-7.649382548658471004e-01,-7.649382596983000937e-01,-7.649881082289755607e-01,-7.649881087747300024e-01,-7.649881087848080519e-01,-7.649263477961499857e-01,-7.649264222596174889e-01,-7.649264222596384721e-01,-7.574658795402721134e-01,-7.574748692743581424e-01,-7.574748692743581424e-01,-7.119818155598062193e-01,-7.120451588162877155e-01,-7.120451588162877155e-01,-7.095808396088053582e-01,-7.096470520350290911e-01,-7.096470520350290911e-01,-2.068132642118000741e-01,-2.333273061422169170e-01,-2.566023716767145690e-01,-2.074118022608067435e-01,-2.338974128958231646e-01,-2.571475203245212060e-01,-3.967622488487294596e-01,-4.142534797779334754e-01,-4.296079680609574680e-01,-7.627418072537136551e-01,-7.628485578610478823e-01,-7.629422677285304655e-01,-7.649844249336275048e-01,-7.649846485947943142e-01,-7.649848447968732312e-01,-7.649891342318141385e-01,-7.649891563881977552e-01,-7.649891567973424733e-01,-7.649910762337125414e-01,-7.649941024917795707e-01
-7.649941024926327771e-01,-7.652586070047462385e-01,-7.656776407642937876e-01,-7.656776407642955640e-01,-7.832161136847801686e-01,-8.115588813963058312e-01,-8.115588813963058312e-01,-7.998796969045636196e-01,-8.541341612011374984e-01,-8.541341612011374984e-01,3.969240884175199158e-01,-1.836951959674160417e-01,-6.933855679642013659e-01,3.962516904566018017e-01,-1.840315901575067248e-01,-6.934270048706621115e-01,1.439966195791346215e-01,-3.102323599342384219e-01,-7.089723669684622198e-01,-7.563462169238425181e-01,-7.606651645241063742e-01,-7.644565060198728057e-01,-7.649709797377067799e-01,-7.649800597307853112e-01,-7.649880249647298402e-01,-7.649901062351885939e-01,-7.649910057195538071e-01,-7.649910223296326750e-01,-7.651304156941075574e-01,-7.652531425413570121e-01,-7.652531425759554473e-01,-7.820460644967119901e-01,-7.968624799116836854e-01,-7.968624799117461910e-01,-8.851752689041472166e-01,-9.895743211183283261e-01,-9.895743211183283261e-01,-8.906191681339873378e-01,-9.997470345602188502e-01,-9.997470345602188502e-01,4.257514565559102349e-01,-1.813248035802534630e-01,-7.142401461820679920e-01,4.257336996012037189e-01,-1.813335074920278123e-01,-7.142409029778166163e-01,4.172790141805203801e-01,-1.854777336389188402e-01,-7.146012389752247618e-01,-4.965967216017730945e-01,-6.334314480280680559e-01,-7.535503344739618026e-01,-7.642673243206228317e-01,-7.646357296829195960e-01,-7.649589055787291425e-01,-7.650287763879912717e-01,-7.650652814049763162e-01,-7.650659555147616420e-01,-7.704821010909835843e-01,-7.752522676527850987e-01,-7.752522689975628323e-01,-8.737072442819467932e-01,-9.681193736498298064e-01,-9.681193736502275993e-01,-8.906288156960416869e-01,-9.997358430157389231e-01,-9.997358430157389231e-01,-8.907691249272710055e-01,-9.999979984859687088e-01,-9.999979984859687088e-01,4.258143487551575013e-01,-1.813196186179751312e-01,-7.142856188949110452e-01,4.258139112925455327e-01,-1.813198330392407631e-01,-7.142856375217382370e-01,4.256041649401847704e-01,-1.814226397184280637e-01,-7.142945683629797760e-01,3.328716149400344215e-01,-2.268752892342401906e-01,-7.182430624373865591e-01,-7.363765918358902152e-01,-7.509808721698570944e-01,-7.637921715227167230e-01,-7.665779939101627916e-01,-7.680409756925746789e-01,-7.680679914404581199e-01,-8.466965412788605150e-01,-9.176522984658819215e-01,-9.176523184693182733e-01,-8.902858186356901182e-01,-9.990949654719483153e-01,-9.990949654724067264e-01,-8.907667207134548626e-01,-9.999934886803613088e-01,-9.999934886803613088e-01,-8.907701806502777986e-01,-9.999999532678182090e-01,-9.999999532678182090e-01
5.042631009085927207e-01,5.042631009085927207e-01,5.042631009085927207e-01,5.042518424690803913e-01,5.042518424690803913e-01,5.042518424690803913e-01,4.990886685005168077e-01,4.990886685005168077e-01,4.990886685005168077e-01,3.909448064786872346e-01,3.909448064786872346e-01,3.909448064786872346e-01,3.857811236687229695e-01,3.857811236687229695e-01,3.857811236687229695e-01,3.857696370013594112e-01,3.857696370013594112e-01,3.857696370013594112e-01,3.857379314005019433e-01,3.857379314005019433e-01,3.857379314005019433e-01,3.813343836731670211e-01,3.813343836731670211e-01,3.813343836731670211e-01,-1.780560786238356841e-02,-1.780560786238356841e-02,-1.780560786238356841e-02,-7.508859984566156331e-01,-7.508859984566156331e-01,-7.508859984566156331e-01,4.995943620886902914e-01,4.995943620886902914e-01,4.995943620886902914e-01,4.995836235965618322e-01,4.995836235965618322e-01,4.995836235965618322e-01,4.946573802208197312e-01,4.946573802208197312e-01,4.946573802208197312e-01,3.907743107547764772e-01,3.907743107547764772e-01,3.907743107547764772e-01,3.857802620082041445e-01,3.857802620082041445e-01,3.857802620082041445e-01,3.857601506388514401e-01,3.857601506388514401e-01,3.857601506388514401e-01,3.844753372803897951e-01,3.844753372803897951e-01,3.844753372803897951e-01,2.295270392866482490e-01,2.295270392866482490e-01,2.295270392866482490e-01,-7.156901266964632580e-01,-7.156901266964632580e-01,-7.156901266964632580e-01,-7.656116400754362505e-01,-7.656116400754362505e-01,-7.656116400754362505e-01,1.738656500517602455e-01,1.738656500515901315e-01,1.738656500512794634e-01,1.738756903777927687e-01,1.738756903776226825e-01,1.738756903773120144e-01,1.785829435812784638e-01,1.785829435811121524e-01,1.785829435808084231e-01,3.673975861002100052e-01,3.673975861001957388e-01,3.673975861001697596e-01,3.850193323879612661e-01,3.850193323879612106e-01,3.850193323879611551e-01,3.846857716015307793e-01,3.846857716015307793e-01,3.846857716015307793e-01,3.348239338830388268e-01,3.348239338830383827e-01,3.348239338830383827e-01,-6.097600949393251479e-01,-6.097600949393331415e-01,-6.097600949393331415e-01,-7.646944000737690983e-01,-7.646944000737783131e-01,-7.646944000737783131e-01,-7.659791804857766229e-01,-7.659791804857858377e-01,-7.659791804857858377e-01,-1.518631262941334270e-01,-1.518631264561169092e-01,-1.518631267519623129e-01,-1.518631883072639466e-01,-1.518631884692472345e-01,-1.518631887650922219e-01,-1.518929071331888425e-01,-1.518929072950671033e-01,-1.518929075907203552e-01,-1.627582494971024085e-01
-1.627582496205975393e-01,-1.627582498461480898e-01,-1.974386591151290060e-01,-1.974386591162063109e-01,-1.974386591181725714e-01,-2.014661766253871000e-01,-2.014661766254896291e-01,-2.014661766254937370e-01,-4.710799250507200497e-01,-4.710799250580290365e-01,-4.710799250580290365e-01,-7.616283890283576108e-01,-7.616283890434351056e-01,-7.616283890434351056e-01,-7.659569769976763975e-01,-7.659569770128695776e-01,-7.659569770128695776e-01,-7.659882397311503777e-01,-7.659882397463444459e-01,-7.659882397463444459e-01,-1.565317664311631773e-01,-1.565318446623566728e-01,-1.565319875432059360e-01,-1.565367888495702575e-01,-1.565368670801340900e-01,-1.565370099598332454e-01,-1.589359885213901535e-01,-1.589360664511475230e-01,-1.589362087814560898e-01,-5.619376447923914997e-01,-5.619376721946752751e-01,-5.619377222419948970e-01,-7.797945811962875284e-01,-7.797945812841950985e-01,-7.797945814446418655e-01,-7.804890836081740391e-01,-7.804890836165455648e-01,-7.804890836168804080e-01,-7.798621298790393563e-01,-7.798621309720142891e-01,-7.798621309720149553e-01,-7.679574816449142860e-01,-7.679575032880719965e-01,-7.679575032880719965e-01,-7.660048356679849402e-01,-7.660048606818615768e-01,-7.660048606818615768e-01,-7.659886435072087441e-01,-7.659886685490367997e-01,-7.659886685490367997e-01,-1.565127664714523192e-01,-1.565502802570345464e-01,-1.566187951460583649e-01,-1.565721177208868331e-01,-1.566096279423155324e-01,-1.566781363217968071e-01,-1.837909354465167844e-01,-1.838268111270403016e-01,-1.838923341936030131e-01,-7.539192197776543036e-01,-7.539208581885469274e-01,-7.539238505695508019e-01,-7.811429938331682088e-01,-7.811429974078346605e-01,-7.811430039322231345e-01,-7.812022353456246071e-01,-7.812022356857991623e-01,-7.812022356994057226e-01,-7.811854899071437597e-01,-7.811855362800337321e-01,-7.811855362800620428e-01,-7.791511939736393000e-01,-7.791567924228934849e-01,-7.791567924228934849e-01,-7.667487478750811825e-01,-7.667881955387846338e-01,-7.667881955387846338e-01,-7.660940575899327643e-01,-7.661352920585682291e-01,-7.661352920585682291e-01,-1.322936086933498290e-01,-1.494991767538523253e-01,-1.809232937274193320e-01,-1.329894411922453168e-01,-1.501765595350720017e-01,-1.815669800863916050e-01,-3.531194640619774172e-01,-3.644699237543994053e-01,-3.852003159055991666e-01,-7.785902776427521266e-01,-7.786595505527083017e-01,-7.787860700605904185e-01,-7.811974407336417237e-01,-7.811975858684198082e-01,-7.811978507646482051e-01,-7.812029261702725380e-01,-7.812029399805819896e-01,-7.812029405329762310e-01,-7.812066663444222625e-01,-7.812085509777478842e-01
-7.812085509788997406e-01,-7.817229487895936968e-01,-7.819839063681138791e-01,-7.819839063681162106e-01,-8.163774511611575635e-01,-8.340282009206586578e-01,-8.340282009206586578e-01,-8.485349324027678941e-01,-8.823224574031999223e-01,-8.823224574031999223e-01,3.749902914541547450e-01,-1.786838224624597363e-03,-6.899296856073113826e-01,3.743212036607411752e-01,-2.237885488316997736e-03,-6.899825053270574049e-01,1.233079666182974043e-01,-1.714516042755021563e-01,-7.097982140632458359e-01,-7.726025459240065674e-01,-7.754052097747299310e-01,-7.805239733920918965e-01,-7.811848511124265260e-01,-7.811907431624419695e-01,-7.812014971791307882e-01,-7.812040886329526534e-01,-7.812046492911183249e-01,-7.812046717167077103e-01,-7.813723039078683819e-01,-7.814487333138051550e-01,-7.814487333605172337e-01,-8.016531947313909612e-01,-8.108802696410930544e-01,-8.108802696411774313e-01,-9.252991843925544302e-01,-9.903147666573822727e-01,-9.903147666573822727e-01,-9.318261067299953293e-01,-9.997866066248021211e-01,-9.997866066248021211e-01,3.992123846495426731e-01,5.266718458772662315e-03,-7.142326117625281690e-01,3.991947816710532670e-01,5.254990206842598786e-03,-7.142336104591224810e-01,3.908134095239049199e-01,-3.292263575410500523e-04,-7.147091236131445369e-01,-5.151378186499135925e-01,-6.039330013595073376e-01,-7.661078374653702561e-01,-7.804874250132189939e-01,-7.807264849774531168e-01,-7.811628110164885452e-01,-7.812507467261268213e-01,-7.812735006912358005e-01,-7.812744108199191073e-01,-7.877873074311004808e-01,-7.907579777017815781e-01,-7.907579795173920179e-01,-9.115227578432968381e-01,-9.703188813092779030e-01,-9.703188813098150289e-01,-9.318065589251044445e-01,-9.997540810522356214e-01,-9.997540810522356214e-01,-9.319747468827460635e-01,-9.999981500069492490e-01,-9.999981500069492490e-01,3.992652346011233422e-01,5.282120864790202514e-03,-7.142856032652737941e-01,3.992648009353780836e-01,5.281831935674468313e-03,-7.142856278485242294e-01,3.990568750332740278e-01,5.143301632704203562e-03,-7.142974145636741268e-01,3.071291767181316135e-01,-5.610338803622742787e-02,-7.195085397549575434e-01,-7.528411329202073787e-01,-7.623179187968702752e-01,-7.796147022946844363e-01,-7.831199906024929325e-01,-7.840318826979163491e-01,-7.840683571826115861e-01,-8.791451633364362195e-01,-9.233335906540638405e-01,-9.233336176610908996e-01,-9.313953912818836445e-01,-9.991574052778205983e-01,-9.991574052784395477e-01,-9.319718460697142826e-01,-9.999939379149985763e-01,-9.999939379149985763e-01,-9.319759934777629429e-01,-9.999999565000965429e-01,-9.999999565000965429e-01
4.016173812351505612e-01,4.016173812351505612e-01,4.016173812351505612e-01,4.015978343158135844e-01,4.015978343158135844e-01,4.015978343158135844e-01,3.926335240332318177e-01,3.926335240332318177e-01,3.926335240332318177e-01,2.048739908143386301e-01,2.048739908143386301e-01,2.048739908143386301e-01,1.959087986334770992e-01,1.959087986334770992e-01,1.959087986334770992e-01,1.958890720938295804e-01,1.958890720938295804e-01,1.958890720938295804e-01,1.958642499633800327e-01,1.958642499633800327e-01,1.958642499633800327e-01,1.924198494171890095e-01,1.924198494171890095e-01,1.924198494171890095e-01,-1.197825090749363580e-01,-1.197825090749363580e-01,-1.197825090749363580e-01,-6.931889122451173613e-01,-6.931889122451173613e-01,-6.931889122451173613e-01,3.986975616247105392e-01,3.986975616247105392e-01,3.986975616247105392e-01,3.986784282128150725e-01,3.986784282128150725e-01,3.986784282128150725e-01,3.899010465770806899e-01,3.899010465770806899e-01,3.899010465770806899e-01,2.048063863221902259e-01,2.048063863221902259e-01,2.048063863221902259e-01,1.959082578680418629e-01,1.959082578680418629e-01,1.959082578680418629e-01,1.958816387205774834e-01,1.958816387205774834e-01,1.958816387205774834e-01,1.948766509301915473e-01,1.948766509301915473e-01,1.948766509301915473e-01,7.367801287240091646e-02,7.367801287240091646e-02,7.367801287240091646e-02,-6.656591378068380527e-01,-6.656591378068380527e-01,-6.656591378068380527e-01,-7.047071267637595726e-01,-7.047071267637595726e-01,-7.047071267637595726e-01,1.949874981864311019e-01,1.949874981861827450e-01,1.949874981859473777e-01,1.949875136780548079e-01,1.949875136778064511e-01,1.949875136775710838e-01,1.949947766863319443e-01,1.949947766860891385e-01,1.949947766858590170e-01,1.952860925773783618e-01,1.952860925773576006e-01,1.952860925773379219e-01,1.953111897702169697e-01,1.953111897702169142e-01,1.953111897702168864e-01,1.950189807419798749e-01,1.950189807419798749e-01,1.950189807419798749e-01,1.560185718843115354e-01,1.560185718843114522e-01,1.560185718843114522e-01,-5.828050124392331055e-01,-5.828050124392349929e-01,-5.828050124392349929e-01,-7.039896981221392958e-01,-7.039896981221414052e-01,-7.039896981221414052e-01,-7.049946124970771777e-01,-7.049946124970793981e-01,-7.049946124970793981e-01,-8.722605896064092312e-03,-8.722606132570143167e-03,-8.722606356712028775e-03,-8.722971344402096622e-03,-8.722971580907828287e-03,-8.722971805049410318e-03,-8.898106757931015937e-03,-8.898106994283462232e-03,-8.898107218279769845e-03,-7.292820136959646260e-02
