9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	1	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	2	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	3	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	4	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	5	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-2	6	1	4	2	5	3	6	7
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	1	5	4	3	6	1	7	2
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	2	5	4	3	6	1	7	2
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	3	5	4	3	6	1	7	2
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	4	5	4	3	6	1	7	2
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	5	5	4	3	6	1	7	2
0	0	8	-5	-1	5	-8	-2	9.433981132056603	5.0990195135927845	8.246211251235321	-2	6	5	4	3	6	1	7	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	1	6	5	3	7	1	4	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	2	6	5	3	7	1	4	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	3	6	5	3	7	1	4	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	4	6	5	3	7	1	4	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	5	6	5	3	7	1	4	2
-7	-5	8	-5	-1	5	-8	-2	15.0	11.661903789690601	3.1622776601683795	-2	6	6	5	3	7	1	4	2
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	1	1	2	3	5	4	6	7
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	2	1	2	3	5	4	6	7
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	3	1	2	3	5	4	6	7
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	4	1	2	3	5	4	6	7
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	5	1	2	3	5	4	6	7
8	-4	8	-5	-1	5	-8	-2	1.0	12.727922061357855	16.1245154965971	-2	6	1	2	3	5	4	6	7
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	1	5	4	2	6	1	7	3
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	2	5	4	2	6	1	7	3
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	3	5	4	2	6	1	7	3
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	4	5	4	2	6	1	7	3
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	5	5	4	2	6	1	7	3
-1	4	8	-5	-1	5	-8	-2	12.727922061357855	1.0	9.219544457292887	-2	6	5	4	2	6	1	7	3
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	1	6	5	3	7	1	4	2
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	2	6	5	3	7	1	4	2
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	3	6	5	3	7	1	4	2
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	4	6	5	3	7	1	4	2
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	5	6	5	3	7	1	4	2
-8	-7	8	-5	-1	5	-8	-2	16.1245154965971	13.892443989449804	5.0	-2	6	6	5	3	7	1	4	2
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	1	5	4	1	7	2	3	6
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	2	5	4	1	7	2	3	6
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	3	5	4	1	7	2	3	6
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	4	5	4	1	7	2	3	6
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	5	5	4	1	7	2	3	6
9	0	-6	-1	-7	2	-8	-2	15.033296378372908	16.1245154965971	17.11724276862369	-2	6	5	4	1	7	2	3	6
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	1	5	4	1	6	2	3	7
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	2	5	4	1	6	2	3	7
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	3	5	4	1	6	2	3	7
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	4	5	4	1	6	2	3	7
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	5	5	4	1	6	2	3	7
0	0	-6	-1	-7	2	-8	-2	6.082762530298219	7.280109889280518	8.246211251235321	-2	6	5	4	1	6	2	3	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	1	5	4	1	2	3	6	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	2	5	4	1	2	3	6	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	3	5	4	1	2	3	6	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	4	5	4	1	2	3	6	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	5	5	4	1	2	3	6	7
-6	-5	-6	-1	-7	2	-8	-2	4.0	7.0710678118654755	3.605551275463989	-2	6	5	4	1	2	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	1	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	2	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	3	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	4	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	5	1	4	2	5	3	6	7
9	0	8	-5	-1	5	-8	-2	5.0990195135927845	11.180339887498949	17.11724276862369	-1	6	1	4	2	5	3	6	7
